Chan_1_mean,Chan_1_std,Chan_1_min,Chan_1_max,Chan_1_median,Chan_1_mav,Chan_1_rms,Chan_1_zc,Chan_1_ssc,Chan_1_wl,Chan_1_iEMG,Chan_1_var,Chan_2_mean,Chan_2_std,Chan_2_min,Chan_2_max,Chan_2_median,Chan_2_mav,Chan_2_rms,Chan_2_zc,Chan_2_ssc,Chan_2_wl,Chan_2_iEMG,Chan_2_var,Chan_3_mean,Chan_3_std,Chan_3_min,Chan_3_max,Chan_3_median,Chan_3_mav,Chan_3_rms,Chan_3_zc,Chan_3_ssc,Chan_3_wl,Chan_3_iEMG,Chan_3_var,Chan_4_mean,Chan_4_std,Chan_4_min,Chan_4_max,Chan_4_median,Chan_4_mav,Chan_4_rms,Chan_4_zc,Chan_4_ssc,Chan_4_wl,Chan_4_iEMG,Chan_4_var,Chan_5_mean,Chan_5_std,Chan_5_min,Chan_5_max,Chan_5_median,Chan_5_mav,Chan_5_rms,Chan_5_zc,Chan_5_ssc,Chan_5_wl,Chan_5_iEMG,Chan_5_var,Label
1.441343275275187,1.161304871019143,0.0009067647345688823,6.060419925261427,1.1373378594447434,1.441343275275187,1.8509725661483456,1.1901741105688106,1.3736114753827326,146.99401132637152,4.91212618966143,0.0,1.4662968171459907,1.2849792618091251,0.0026525193630654803,8.060990577171504,1.104085546163735,1.4662968171459907,1.9496661404589215,1.557083206979213,3.210217826188946,114.88713429590271,4.741106878157967,0.0,0.5176344363069753,0.4247045044333871,4.202796485710267e-05,2.0438480550303684,0.4251716075570936,0.5176344363069753,0.6695665207706019,1.087855084476885,0.9680490013371355,141.30557121410098,4.922793270090401,0.0,1.8356350728971467,1.483651963266931,0.0011027180454459828,6.464711337096405,1.4125386314213646,1.8356350728971467,2.3602498318940586,0.9299437281160275,0.019036033389976836,142.14972422970894,4.937695736696363,0.0,3.76197107371452,2.770050185402939,0.0018991756849541597,14.530673798559016,3.2032095145610606,3.76197107371452,4.671788136154682,0.8218913799840026,0.3383814833662422,108.95289020976927,4.607673056569773,0.0,G4
1.3326087784940432,1.1213636957716537,0.0060494097323123205,7.880526732010063,1.0983317535766706,1.3326087784940432,1.7416379344496513,2.1966710102569933,7.661368817097969,117.22148015825606,4.769019487625291,0.0,1.4257512796652059,1.1295471590201784,0.0018570952776374092,5.365806857841999,1.2181083934325514,1.4257512796652059,1.8189677006251452,1.065867000363417,0.9452214453985088,108.28179933812086,4.627442129395654,0.0,0.5120340332492707,0.4145554959245551,0.0005559548722690807,2.3584873818096592,0.4161492790438402,0.5120340332492707,0.6588134109190318,1.2985531690569185,2.1176020459553238,122.96445067396742,4.739414424479352,0.0,1.6448369231597555,1.2675675899362666,0.0003696395205249267,7.561194812463292,1.3710549375707108,1.6448369231597555,2.0765876092393714,1.1284833288274434,1.5674741569410768,129.43470505248675,4.827250001227444,0.0,3.1260592135760117,2.3859001712939114,0.0009091121771575138,12.588689261189117,2.63100905624108,3.1260592135760117,3.9325266476101324,1.2573250705633856,1.973760659389951,104.71390080028291,4.633715595919666,0.0,G4
1.5524450370868317,1.3066493396368046,0.0007784892172584615,7.391064662526505,1.2209468181503031,1.5524450370868317,2.029142205452548,1.3341953968691518,2.032895312521937,116.78581375661614,4.742281498616197,0.0,1.2269378912453734,0.9909614782075721,0.001239000777762407,4.7090508649445955,1.021933361265285,1.2269378912453734,1.5771433797423051,0.954438576005198,0.34057034494159044,118.35747584516116,4.759047215783837,0.0,0.5331185941234045,0.38832920897372597,0.0002870562102168196,1.7369893912505523,0.45025723063793716,0.5331185941234045,0.6595566768233606,0.6116893156741972,-0.4754779124195303,140.12865035047935,4.881931404796033,0.0,1.9621599962413272,1.4095464650847034,0.00021288886079944003,7.165590374840013,1.717159232600956,1.9621599962413272,2.415966284550045,0.883276596356121,0.4473470027928732,158.88981915354793,4.974573797495188,0.0,3.540951200236953,2.759948085634728,0.0003367686719005225,12.284903320950692,2.988785795770088,3.540951200236953,4.489504297565413,0.8780242496049757,0.24546984857740028,97.8673199535854,4.4783733532403955,0.0,G4
1.3183222607007479,1.0871638621524002,0.0014267028883425542,6.184023804159502,1.0961946177720736,1.3183222607007479,1.7087711509237433,1.2850209285291443,2.0845427463950132,138.70510899378328,4.898564470499208,0.0,1.1734375101537962,0.9998379992944544,0.0010448745598777166,5.8200712368351875,0.9506674563266742,1.1734375101537962,1.541632775685921,1.495985229955329,2.944976008270455,148.4315181372913,4.9519078898469955,0.0,0.40513531345715487,0.3053977589237637,0.0016054215655336467,1.6659997450068087,0.36067195980267386,0.40513531345715487,0.5073484141748,1.1096834762521655,1.4160649395852358,129.0644034026278,4.834032756389769,0.0,2.3150076112016715,1.78356080430048,0.004242586796196407,9.22731910081431,1.8642792912528492,2.3150076112016715,2.92238761675426,0.9001078014690057,0.3088418591134712,136.37827082524285,4.891718792796716,0.0,1.068853681942837,2.3043391519367566,0.0022995125020692214,23.091654708854417,0.3577180009481483,1.068853681942837,2.540162813788,5.795948924494069,42.666583642478095,108.1326200785431,4.8266309240094785,0.0,G5
1.4400739774279647,1.219153665753178,0.00010274758276337774,5.781038373506824,1.122102209690508,1.4400739774279647,1.886835637034824,1.2929327790333642,1.4469678575004323,145.23690249616527,4.95573915663119,0.0,1.247709497630392,1.0327463795784937,0.0003031930294469451,6.473698949035383,0.9877240085131487,1.247709497630392,1.6196740644369072,1.4945572369377498,3.1226032562156982,139.11674612382373,4.919854275182351,0.0,0.40446964348079884,0.3720444852027573,3.6458208464410294e-05,2.8382270530567006,0.3165148228930175,0.40446964348079884,0.5495569046670865,2.486348901671645,10.19262121373845,121.37996225841543,4.794448167542788,0.0,2.038402430658164,1.7055019800727218,0.0004678217280650876,9.494142952649442,1.6152241793838806,2.038402430658164,2.657785069065045,1.307004967110784,1.9085467036946193,157.3013115956749,5.06355231562169,0.0,5.384385151898113,15.99767692910476,0.0003032886124961689,163.8382904295853,0.7364219376477796,5.384385151898113,16.879492604696132,6.078080354847824,45.16357813513798,145.6099258810075,5.1311111887064,0.0,G5
1.874134537060329,1.9042223367945423,0.0001990278583853533,11.563881594630264,1.2797876850346461,1.874134537060329,2.671786475553314,2.0311215416901662,5.087274467033417,138.49885142691815,4.95080420225905,0.0,1.408051498032658,1.0214162251738148,0.0007836914562096581,4.61465905569697,1.2347547900308307,1.408051498032658,1.7395114619226677,0.7827385371838175,0.013603532036131405,145.40948729416053,4.9054450260345055,0.0,0.47944556694815155,0.45778422494538457,0.00022065612544321447,2.4303222372940705,0.34454813850723004,0.47944556694815155,0.6628985203446158,1.6928947488990436,3.0957963477042814,122.92841112805053,4.815380515683009,0.0,2.271014918975488,1.848600806591384,0.0007342506232982798,8.47111592027419,1.7964574543054854,2.271014918975488,2.928281698255746,1.0395141154560936,0.5455480681992761,135.73332731880828,4.914984310136734,0.0,4.96719591743381,12.429424461499782,0.0026359753836962957,121.67794141993447,1.834712302488661,4.96719591743381,13.385201818661542,6.6320501060926125,50.01242358629446,135.50028530638227,5.0960644080243895,0.0,G5
3.075879584428703,4.899353149140549,0.001344325422002357,34.296538998074574,1.2879477854104833,3.075879584428703,5.784867889407563,3.0676478810921854,10.632992508878107,139.5894022080805,4.9285103904747425,0.0,1.5775823048981457,1.5724680728482667,0.00596784981489859,13.993171797414155,1.1901139799173213,1.5775823048981457,2.2274249187918516,3.3337498440045485,17.53877418856784,151.53111485744125,5.002346129401687,0.0,0.7382797798281571,1.1215947269688342,0.001550822044285259,10.756798500700707,0.427397365786769,0.7382797798281571,1.3427701831912287,4.676583847627009,28.98215449519151,128.24375390355476,4.946134990758054,0.0,1.4609487403989974,1.1938759172845075,0.004254410183455747,6.2478806786676495,1.1408021263125132,1.4609487403989974,1.8867196209149202,1.2785268319037035,1.7006819563635602,116.55850911194368,4.754335955446659,0.0,2.8403347619662704,3.82204904163411,0.00015477607826282647,25.27358511191189,1.411900197208292,2.8403347619662704,4.76188622676878,2.8594470454504113,10.296100225296003,109.19124274786068,4.681905584891293,0.0,G5
0.8700216163437914,0.7122251091572351,0.0006048898543669912,3.5803654591484095,0.7036436649079918,0.8700216163437914,1.1243674750807666,1.1152141854046382,0.8399281871889084,127.30900051557124,4.817539643341471,0.0,1.4014744871187732,1.049416999671407,0.002335663066818523,4.90725626531801,1.1595034976941117,1.4014744871187732,1.7508303108080363,0.7847601643597993,-0.10123241031841568,112.46030748180499,4.645606343156819,0.0,0.3141910437627202,0.2523191976868578,1.990603884051336e-05,1.3860004131214871,0.24930855648411748,0.3141910437627202,0.4029652460225908,1.029749073553839,0.6224617990674615,124.6390599618893,4.7997448257538,0.0,1.3897961192799853,1.1293001794945718,0.0014457950809702719,6.749100232434868,1.1503517384834143,1.3897961192799853,1.790768591575187,1.3029068862506346,2.141417908649351,107.1953145569138,4.633828167491606,0.0,0.9214182646012182,0.7421446874817427,0.001708823899795113,4.676950744564567,0.7468947712585685,0.9214182646012182,1.1831273623317542,1.6106988962912758,4.139952664981174,115.45574411057027,4.595718387169587,0.0,G5
1.086452605034597,0.8761124812828959,0.0007148150486288307,4.845323723422268,0.8660964061300109,1.086452605034597,1.395690632929137,1.2289655079675927,1.6269810390923514,124.86280648972861,4.776215264114387,0.0,1.2194932277871127,0.9608296541676672,0.0002572830679198196,5.3827620660671,1.0223424168962847,1.2194932277871127,1.5525325622822184,1.1956434572400743,1.598340462715976,112.8381494422483,4.6576397303299535,0.0,0.4222877774994723,0.3308764695677659,0.0008158073519354408,1.5707178154108972,0.3431661377343901,0.4222877774994723,0.5364757265143247,0.920668947756857,0.31962290401594107,126.55674284781522,4.803638512460217,0.0,1.366247519908857,1.095968097571607,0.0018710332040086652,5.133286036588281,1.0789517420800774,1.366247519908857,1.7515074526109875,1.1922212816484714,1.0068041254269424,112.1417913148005,4.672882328524967,0.0,0.8608298143677185,0.5639787683953076,0.0017600979020628627,3.0599963215131387,0.7700539327573268,0.8608298143677185,1.0291258526074685,0.8622035694446644,0.707949302710289,94.19152619758883,4.354122906756288,0.0,G5
3.222313054420428,2.397220682545352,0.012416189978769074,12.933251961943585,2.769303751092617,3.222313054420428,4.016213194230544,0.8669722240979311,0.31170683497692364,162.46672155851365,5.030121689114727,0.0,1.1043534298391051,0.9234440399122388,0.002037394847251685,4.5340206332488595,0.8710677479218794,1.1043534298391051,1.4395643066035055,1.0801964193764808,0.726637992317281,125.29647834294677,4.8167373733484755,0.0,0.46271269622676586,0.37751395034603885,0.0002500355436214352,1.9871112795550392,0.365357403223426,0.46271269622676586,0.59717654169878,1.2652228013121527,1.5708430153717208,138.0655571340114,4.892080165449947,0.0,1.5136843901849337,1.212136380162977,0.0007935077239105519,7.078132782916729,1.218972727105994,1.5136843901849337,1.9392047434977413,1.2399884199079703,1.8340685345599956,130.78604019117674,4.794925298772345,0.0,1.5974448284624214,1.3494517979529785,0.009261013379667884,8.517252284216365,1.291033607769581,1.5974448284624214,2.091136087149725,1.5027810266702066,3.451190718807819,119.36398466737921,4.74361819905876,0.0,G4
